0,0,CAT Scale - TruckstopName,0,0,Latitude,Longitude,InterstateAddress,InterstateCity,State,InterstatePostalCode,PhoneNumber,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Country Mart,0,0,35.715717,-77.365178,Hwy 11 & Hwy 264 NC 11 North,Bethel,NC,28712,252-758-4202,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Bills Truckstop,0,0,35.75568,-80.34630,I-85 & Exit 86,Linwood,NC,27299,336-956-4494,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,35.657401,-81.963596,I-40 Exit 86 NWC,Marion,NC,28752,828-652-3422,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Mountain Energy Travel Center,0,0,35.394155,-82.505708,I-26 Exit 44,Naples,NC,28760,828-687-0402,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Phoenix Travel Center,0,0,34.440083,-77.876964,I-40 Exit 408,Rocky Point,NC,28457,910-602-7667,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Gastrack,0,0,48.969477,-97.255729,"I-29 , Exit 215",Pembina,ND,58271,701-825-6275,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Stamart,0,0,47.931369,-97.094904,I-29 & Hwy 2 Exit 141,Grand Forks,ND,58206,701-746-1356,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,46.834076,-96.843847,I-29 Exit 62,Fargo,ND,58104,701-282-7766,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Stamart,0,0,46.829143,-100.727909,I-94 & Exit 161,Bismarck,ND,58504,701-222-1675,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Stamart,0,0,46.887975,-96.835299,I-29 Exit 66,Fargo,ND,58102,701-298-3500,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J / Pilot,0,0,47.887526,-97.093686,I-29 Exit 138,Grand Forks,ND,58201,701-738-0017,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,46.831021,-96.844712,I-29 & Exit 62,Fargo,ND,58102,701-281-0761,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,46.929931,-104.00994,I-94 & Highway 16,Beach,ND,58621,701-872-4737,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,48.24305,-103.62091,Highway 2 & 42nd Street,Williston,ND,58801,701-572-3578,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,48.3441,-103.61644,13553 Highway 2,Williston,ND,58801,701-826-2500,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,40.818267,-97.600479,I-80 Exit 353,York,NE,68467,402-362-1776,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Ogallala,0,0,41.113843,-101.712971,I-80 & Exit 126,Ogallala,NE,69153,308-284-3667,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Cubby's Greenwood Truck Plaza,0,0,40.974384,-96.386293,I-80 & Exit 420,Greenwood,NE,68366,402-944-7055,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Grand Island,0,0,40.800418,-98.495467,I-80 & Exit 305,Grand Island,NE,68810,308-382-5902,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J / Pilot,0,0,41.052491,-102.070316,I-80 Exit 107,Big Springs,NE,69122,308-889-3686,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Shoemaker's Truck Station,0,0,40.812018,-96.78869,I-80 & Exit 395,Lincoln,NE,68528,402-474-1771,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,40.819611,-97.998334,I-80 Exit 332,Aurora,NE,68818,402-694-2802,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Bosselman Travel Center,0,0,40.830547,-98.381914,I-80 Exit 312,Grand Island,NE,68801,308-382-2288,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,40.691973,-99.381262,I-80 Exit 257,Elm Creek,NE,68836,308-856-4330,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.090675,-96.254652,I-80 Exit 432,Gretna,NE,68028,402-332-4483,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.103072,-100.723096,I-80 Exit 179,North Platte,NE,69101,908-534-4610,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.100357,-100.727208,I-80 Exit 179,North Platte,NE,69101,308-532-4555,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Exit 18 Truckstop,0,0,43.650415,-72.24284,"I-89 & Exit 18, Heater Road Rd",Lebanon,NH,3766,603-448-5510,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Greenland,0,0,43.042281,-70.818043,I-95 Exit 3N & I-95 Exit 3B South,Greenland,NH,03840,603-436-3636,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Tullo Truck Stop,0,0,40.731594,-74.110567,I-95 & Exit 15 E,South Kearny,NJ,07032,973-589-5922,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Columbia,0,0,40.931239,-75.096456,"I-80 & Rt 94, Exit 4",Columbia,NJ,7832,908-496-4124,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,40.123761,-74.711163,"I-295, Exit 57",Bordentown,NJ,08505,609-298-6070,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Bloomsbury,0,0,40.65979,-75.0737,I-78 Bloomsbury Exit 7,Bloomsbury,NJ,8804,908-479-4136,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.659778,-75.073693,I-78 & RT 173 Exit 7,Bloomsbury,NJ,8804,908-479-6443,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.681724,-75.479001,I-295 & Exit 2B,Carney's Point,NJ,8069,856-299-5700,false,false,false,false,false,0,false,false,
0,0,CAT Scale - All American Gas,0,0,39.685733,-75.482439,I-295 Exit 2C,Carney's Point,NJ,8069,856-299-9300,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J / Pilot,0,0,39.684402,-75.486393,I-295 Exit 2C,Carney's Point,NJ,08069,856-351-0080,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Penn-Jersey Truck Stop,0,0,40.672681,-75.138513,I-78 Exit 3,Phillipsburg,NJ,08865,908-859-6607,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,40.119983,-74.708506,I-295 & Exit 56,Bordentown,NJ,08505,609-324-1005,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.63637,-74.9686,I-78 Exit 12,Clinton,NJ,8809,908-735-7711,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Paulsboro,0,0,39.817709,-75.239447,I-295 Exit 18,Paulsboro,NJ,08066,856-423-5500,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Russell's Truck & Travel Center,0,0,36.44926,-104.592266,"I-25, Exit 419",Cimarron,NM,87714,575-483-2304,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,32.34179,-108.68136,"I-10, Exit 24",Lordsburg,NM,88045,575-542-3100,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Santa Rosa,0,0,34.944101,-104.63988,"I-40 & Hwy 66, Exit 277",Santa Rosa,NM,88435,575-472-3432,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Moriarty,0,0,35.009405,-106.066392,I-40 & Exit 194,Moriarty,NM,87035,505-832-4421,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,35.079898,-106.747359,I-40 Exit 153,Albuquerque,NM,87121,505-831-2001,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,32.354371,-108.735992,I-10 Exit 20,Lordsburg,NM,88045,575-542-8462,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot TravelCenters,0,0,35.482006,-108.432865,I-40 @ Exit 39,Jamestown,NM,87347,505-722-6655,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Gallup,0,0,35.504979,-108.836542,I-40 Exit 16 & US Hwy 66,Gallup,NM,87305,505-863-6801,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Albuquerque,0,0,35.111824,-106.625634,I-40 Exit 159D & I-25 Exit 227,Albuquerque,NM,87107,505-884-1066,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,32.29627,-106.810576,I-10 & Exit 139,Las Cruces,NM,88005,575-523-2700,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,34.392828,-103.145228,Hwy 60 & Curry Road,Clovis,NM,88101,575-762-2966,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Kent #501 Truckstop,0,0,32.937353,-105.963113,US Hwy 54 North,Alamogordo,NM,88310,575-437-0000,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,35.158791,-103.700343,"I-40 & Mountain Rd, Exit 333",Tucumcari,NM,88401,575-461-1900,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Russell's Endee Truck & Travel Center,0,0,35.175663,-103.102293,I-40 Exit 369,Endee,NM,88434,575-576-8700,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,35.18402,-107.899491,I-40 Exit 79,Milan,NM,87021,505-287-2981,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Las Cruces,0,0,32.298477,-106.812781,I-10 & Exit 139,Las Cruces,NM,88005,575-527-7400,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,35.179737,-107.903619,"I-40 @ Horizon Blvd, Exit 79",Milan,NM,87021,505-285-6648,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Hub City Convenience Store,0,0,33.461978,-104.52456,Highway 285 & 70,Roswell,NM,88201,575-623-9930,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,32.238310,-107.99395,I-10 Exit 68,Deming,NM,88030,575-546-7070,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.740329,-114.066453,I-80 Exit 410,West Wendover,NV,89883,775-664-3400,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.614599,-119.266103,I-80 & US Hwy 95 Exit 46,Fernley,NV,89408,775-575-5115,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Broadway Flying J,0,0,40.650446,-116.945635,"I-80, Exit 229",Battle Mountain,NV,89820,775-635-5424,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,40.719091,-116.106215,I-80 & Exit 280,Carlin,NV,89822,775-754-6384,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Whiskey Pete's Truck Stop - Temp Closed,0,0,35.608848,-115.391306,I-15 Exit 1,Primm,NV,89019,702-679-6614,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,39.523214,-119.708273,I-80 & Exit 21,Sparks,NV,89431,775-353-8604,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,36.241523,-115.097974,I-15 & Craig Road Exit 48,North Las Vegas,NV,89031,702-644-1600,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Las Vegas,0,0,36.042639,-115.186501,"I-15, Exit 33",Las Vegas,NV,89139,702-361-1176,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,36.380885,-114.896629,I-15 & Exit 64,Las Vegas,NV,89165,702-643-7398,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Wild Wild West Truck Plaza,0,0,36.102329,-115.186835,I-15 Exit 37,Las Vegas,NV,89103,702-736-2298,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Sparks,0,0,39.534219,-119.736513,I-80 Exit 19,Sparks,NV,89431,775-359-0550,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.099247,-114.960911,I-80 Exit 352,Wells,NV,89835,775-752-9915,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.931246,-117.805058,I-80 Exit 173,Winnemucca,NV,89445,775-625-2800,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Golden Gate Auto/Truck Plaza,0,0,39.55632,-119.49044,I-80 Exit 32,McCarran,NV,89434,775-473-6800,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Mill City,0,0,40.694558,-118.056056,"I-80, WB Exit 151, EB Exit 149",Mill City,NV,89418,775-538-7311,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,36.276841,-115.025718,"I-15, Exit 54",North Las Vegas,NV,89115,702-632-2636,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.618055,-119.267133,I-80 & US Hwy 95 Exit 46,Fernley,NV,89408,775-575-2200,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Kanona Truck Stop,0,0,42.37652,-77.36288,I-390 & Exit 37,Kanona,NY,14856,607-776-7634,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Canaan Truck Stop,0,0,42.360177,-73.427489,"I-90 & Hwy 22, Exit B3",Canaan,NY,12029,518-781-4144,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,43.086631,-76.16614,I-81 & Exit 25,Syracuse,NY,13088,3154240124,false,false,false,false,false,0,false,false,
0,0,CAT Scale - 7-Eleven,0,0,42.950659,-76.975595,I-90 & Exit 42,Geneva,NY,14532,315-781-1464,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Fultonville,0,0,42.94877,-74.363864,"I-90, Exit 28",Fultonville,NY,12072,518-853-3411,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,42.101331,-75.835117,I-81 & Exit 3,Kirkwood,NY,13904,607-651-9153,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Binghamton,0,0,42.101687,-75.842046,"I-81N Exit 2W, I-81S Exit 3",Binghamton,NY,13904,607-775-3500,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,42.497339,-73.674593,I-90 Exit 12,Castleton,NY,12033,518-732-7272,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Maybrook,0,0,41.503552,-74.220563,I-84 Exit 5,Montgomery,NY,12549,845-457-3163,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Champlain Peterbilt,0,0,44.995416,-73.458463,I-87 & Exit 43,Champlain,NY,12919,800-887-8408,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Pembroke,0,0,43.005179,-78.406266,"I-90, Exit 48A Hwy 77",Pembroke,NY,14036,585-599-4577,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Wilton Travel PLaza,0,0,43.169872,-73.71456,I-87 @ Exit 16,Wilton,NY,12831,518-584-1444,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.520969,-74.113666,I-84 Exit 6,Newburgh,NY,12550,845-567-1722,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,42.966296,-76.844746,1255 Rt 414,Waterloo,NY,13165,315-220-6550,false,false,false,false,false,0,false,false,
0,0,CAT Scale - New Baltimore Truck Stop Plaza,0,0,42.427155,-73.805981,I-87 Exit 21B & State CR 9W,Coxsackie,NY,12192,518-731-6211,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,42.377818,-77.363604,I-86 Exit 37 & St Rt 53,Kanona,NY,14856,607-776-2012,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Plaza 23 Truck Stop,0,0,42.63521,-73.754732,I-87 & Exit 23,Albany,NY,12202,518-462-1234,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Westen Truck Stop,0,0,43.054483,-77.655959,I-390 Exit 12,Henrietta,NY,14467,585-334-7510,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,42.782069,-74.028674,I-88 & 90 Exit 25,Rotterdam,NY,12306,518-356-5616,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Longways Truck Stop,0,0,44.0416,-75.90058,State Route 37 & 342,Watertown,NY,13601,315-782-1120,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,43.000582,-78.40709,I-90 Exit 48A,Pembroke,NY,14036,585-599-4430,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fultonville Super Stop,0,0,42.946669,-74.358443,"I-90, Exit 28",Fultonville,NY,12072,518-853-4601,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Sun-up Auto Truck PLaza,0,0,43.458636,-76.115422,I-81 North Exit 34,Parish,NY,13131,315-625-4676,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Dansville,0,0,42.565594,-77.719435,"I-390, Exit 5",Dansville,NY,14437,585-335-6023,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.790396,-80.856013,I-90 & State Road 45 Exit 223,Austinburg,OH,44010,440-275-1515,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,39.946104,-82.536413,I-70 & Exit 126,Hebron,OH,43025,740-928-5588,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fuelmart Truckstop,0,0,41.523129,-83.463753,"I-80 & I-90, Exit 71",Stony Ridge,OH,43463,419-837-5228,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.465103,-82.061094,I-90 & Exit 151,Avon,OH,44011,440-934-0110,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Eaton,0,0,39.840861,-84.627946,I-70 & SR 127,Eaton,OH,45320,937-456-5521,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fuel Mart,0,0,41.341932,-83.418394,US 6 & 23,Bradner,OH,43406,419-288-2733,false,false,false,false,false,0,false,false,
0,0,CAT Scale - 7-Eleven,0,0,41.248172,-82.69873,US 20 & Sandusky Road,Monroeville,OH,44847,419-465-2156,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Youngstown,0,0,41.123131,-80.765913,"I-80, Rte 46, Exit 223A",Youngstown,OH,44515,330-793-4426,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.834442,-83.245629,US TRE 23 & 30,Upper Sandusky,OH,43351,419-294-2971,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.522594,-83.460791,"I-80 & I-90, EXIT 5",Stony Ridge,OH,43463,4198375091,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,41.028808,-81.907251,I-71 & I-76  Exit 209,Lodi,OH,44273,330-769-4220,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Seville - Lodi,0,0,41.033311,-81.908496,"I-71 & I-76, Exit 209",Seville,OH,44273,330-769-2053,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Tanker's Travel Center,0,0,39.002889,-83.782732,State Route 32,Sardinia,OH,45171,937-446-3740,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA North Canton,0,0,40.879866,-81.430195,I-77 & Exit 111,North Canton,OH,44720,330-494-7507,false,false,false,false,false,0,false,false,
0,0,CAT Scale - J & S Petro,0,0,39.440659,-84.332055,I-75 & Exit 29,Monroe,OH,45050,513-539-7700,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.834459,-83.965448,I-75 Exit 135,Beaver Dam,OH,45808,419-643-6023,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Hebron,0,0,39.938221,-82.534879,I-70 & Exit 126,Hebron,OH,43025,740-467-2900,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.973814,-83.099762,I-70 & Wilosn Rd Exit 94,Columbus,OH,43204,614-308-9195,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,39.558229,-82.956903,US 23 at Pittsburg Road,Circleville,OH,43113,740-420-8942,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.73768,-81.528176,I-77 Exit 25,Caldwell,OH,43724,740-732-5656,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers #9,0,0,39.542901,-84.289325,"I-75, Exit 36, Rte 131",Franklin,OH,45005,937-746-4488,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,41.173427,-80.570321,I-80 & WHY 62 Exit 234 B (EB),Hubbard,OH,44425,330-534-3774,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.999189,-81.998103,I-71 Exit 204,Lodi,OH,44254,330-948-4571,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.275941,-81.625667,I-80 Exit 173,Richfield,OH,44286,3306592020,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA London,0,0,39.951985,-83.38034,I-70 & US 42 Exit 79,London,OH,43140,740-852-3810,false,false,false,false,false,0,false,false,
0,0,CAT Scale - A & A Truck Plaza,0,0,38.997013,-82.55284,RTE 35 Exit County Road 41,Jackson,OH,45640,740-286-1288,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Kingsville,0,0,41.877752,-80.66762,I-90 & Exit 235 (OH 193 S),Kingsville,OH,44048,440-224-2035,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Short Stop Truck Plaza,0,0,41.233551,-80.899588,I-80 & Exit 209,Leavittsburg,OH,44430,330-898-7505,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,39.831937,-84.630395,I-70 & Exit 10,Eaton,OH,45320,937-456-6303,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.173427,-80.570321,I-80 Hwy 62 Exit 234,Hubbard,OH,44425,330-534-1800,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Jeffersonville,0,0,39.6164,-83.604722,I-71 & Exit 65,Jeffersonville,OH,43128,740-948-2365,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.136367,-83.661206,I-75 & Exit 164,Findlay,OH,45889,419-299-3381,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.139851,-80.718802,I-80 & Exit 226,Youngstown,OH,44501,330-530-8500,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Napoleon Travel Center,0,0,0,0,US Highway 6 & 24 @ Co Rd 12,Napolean,OH,43545,419-599-0065,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Wapakoneta,0,0,40.558299,-84.166555,"I-75, Exit 111",Wapakoneta,OH,45895,419-738-2550,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Truckomat of Hebron,0,0,39.937773,-82.535632,I-70 & Exit 126,Hebron,OH,43025,740-467-2818,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.264996,-82.924302,I-71 & Exit 131,Sunbury,OH,43074,740-965-5540,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.959672,-80.660504,I-76 Exit 232,North Lima,OH,44452,330-549-9203,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,39.997326,-81.576721,I-70 Exit 178,Cambridge,OH,43725,740-439-0989,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,39.958191,-83.369974,I-70 Exit 79,London,OH,43140,614-879-4128,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,40.370098,-82.831095,I-71 Exit 140,Marengo,OH,43334,419-253-1400,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,39.835932,-84.809311,I-70 (IN) Exit 156B,New Paris,OH,45347,9374378593,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Centers,0,0,41.415879,-84.104805,US Hwy 24 & 6,Napoleon,OH,43545,419-599-0043,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.173586,-83.651414,I-75 Hwy 18 Exit 167,North Baltimore,OH,45872,419-257-2600,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,40.996844,-81.994452,I-71 & Exit 204,Lodi,OH,44214,330-624-1000,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Dashmesh Truckstop,0,0,41.422661,-83.29623,I-80/90 Exit 81,Gibsonburg,OH,43431,419-862-3421,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Buckeye Truck Stop,0,0,41.087768,-83.95895,5055 SR 613,Leipsic,OH,45856,419-943-4700,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fuel Mart,0,0,40.052995,-81.328268,"I-70 & Hwy 513, Exit 193",Quaker City,OH,43773,470-758-5920,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.621216,-83.613532,I-71 & Hwy 71 Exit 65,Jeffersonville,OH,43128,740-948-2342,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Country Corral Travel Center,0,0,41.587317,-84.035908,I-80 Exit 39 (Ohio Turnpike),Delta,OH,43515,419-822-8459,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,41.417965,-84.105296,Hwy 6 & 24 Bypass,Napoleon,OH,43545,419-599-3835,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Fuel Mart #764,0,0,39.935269,-83.61092,I-70 Exit 66,South Vienna,OH,45369,937-568-9451,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Eagle Truckstop,0,0,40.492506,-81.481078,I-77 Exit 81,New Philadelphia,OH,44663,330-339-4157,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.914655,-80.570303,I-90 & State Route 7,Conneault,OH,44030,440-593-6816,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,41.53743,-83.465573,I-280 Exit 1B,Perrysburg,OH,43551,419-837-0071,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J / Pilot,0,0,39.942118,-82.598978,I-70 & State Road 158 Exit 122,Kirkersville,OH,43046,740-964-9601,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,40.832087,-83.967688,I-75 Exit 135,Beaverdam,OH,45808,419-643-8001,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Flying J Travel Plaza,0,0,39.645349,-83.538887,I-71 Exit 69,Jeffersonville,OH,43128,740-426-9136,false,false,false,false,false,0,false,false,
0,0,CAT Scale - TA Stony Ridge,0,0,41.521043,-83.461199,I-80/90 Exit 5,Stony Ridge,OH,43551,419-837-5017,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Love's Country Store,0,0,39.967996,-81.903914,I-70 & Exit 160,Zanesville,OH,43701,740-453-8506,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.785046,-80.852734,I-90 & Exit 223,Austinburg,OH,44010,440-275-3303,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Pilot Travel Center,0,0,41.129186,-80.770222,"I-80/St Rte 46, Exit 223",Austintown,OH,44515,330-505-3532,false,false,false,false,false,0,false,false,
0,0,CAT Scale - Petro Stopping Center,0,0,41.174652,-83.646374,"I-75, Exit 167, St Rd 18",North Baltimore,OH,45872,419-257-3744,false,false,false,false,false,0,false,false,
